label,final,fullnopunc
neutral,"overly dramatic couple pose picture ""angry ""man ""chokes"" woman stick tongue","Overly dramatic couple pose for a picture where an ""angry ""man ""chokes"" a woman who sticks out her tongue"
neutral,girl hat steer electric wheelchair,A girl in a hat steers her electric wheelchair
neutral,tennis player pink outfit serf ball opponent,A tennis player in a pink outfit serves the ball to her opponent
neutral,man performing group front white house,A man is performing for a group in front of a white house
neutral,young girl jump swing front building,A young girl jumps off her swing in front of building
neutral,older man sifts water finger young toddler watch inside water,An older man sifts water through his fingers as a young toddler watches from inside the water
neutral,old gray-haired man glass gray t-shirt working sculpture,An old gray-haired man with glasses in a gray t-shirt is working on a sculpture
neutral,four men forest move cannon path,Four men in the forest move a cannon down the path
neutral,lady white tank short fixing wooden drawer,A lady in a white tank and shorts fixing a wooden drawer
neutral,older man gray hair wearing gray suit next green yellow taxi,A older man with gray hair wearing a gray suit next to a green and yellow taxi
neutral,young redheaded girl blue shirt walking talking boy black pearl jam shirt,A young redheaded girl in a blue shirt is walking and talking with a boy in black Pearl Jam shirt
neutral,politician john mccain talk show,Politician John McCain on a talk show
neutral,three people outside,Three people are outside
neutral,three people outside,Three people are outside
neutral,man jump cliff city view below,A man jumps off a cliff with a city view below
neutral,two woman sitting table hand together,Two women sitting at a table with their hands together
neutral,people sitting cheery mexican restaurant,People are sitting in a cheery Mexican restaurant
neutral,little boy smiling cross rope assault course,The little boy is smiling as he crosses a rope on an assault course
neutral,woman blue shirt colorful hair thrown bowling ball,A woman with a blue shirt and colorful hair has just thrown the bowling ball
neutral,woman purple jacket walk two elderly men outside cafe,A woman in a purple jacket walks by two elderly men outside a cafe
neutral,two samoyads play snow,two samoyads play in the snow
neutral,two samoyads play snow,two samoyads play in the snow
neutral,young face-painted boy sucking thumb,A young face-painted boy is sucking his thumb
neutral,young boy wearing orange jacket sitting log fall,A young boy wearing an orange jacket is sitting on a log in the fall
neutral,woman two child walk along stone cross river dog swim,A woman and two children walk along stones to cross a river while a dog swims
neutral,dog biting man rear,A dog biting a mans rear
neutral,snowy residential environment man brown jacket gray mustache beard place hand felled log another man blue shirt blurry right side photo,In a snowy residential environment a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo
neutral,boy skateboard midair,A boy on a skateboard in midair
neutral,man woman jumping lake background,A man and a woman jumping with a lake in the background
neutral,"man khaki sitting table sign read ""poet hire""","A man in khakis sitting at a table with a sign that reads ""poet for hire"""
neutral,young boy sits shoulder woman carrying young girl,A young boy sits on the shoulders of a woman who is carrying a young girl
neutral,four dog varying breed running field,Four dogs of varying breeds running through a field
neutral,two men wearing black smile seated woman behind look tired,Two men wearing black smile while a seated woman behind them looks tired
neutral,two child play snow side road,Two children play in the snow by the side of the road
neutral,black woman sitting beach examining octopus,A black woman is sitting on the beach examining an octopus
neutral,man trying hardest climb rope,A man trying his hardest to climb up a rope
neutral,young girl wearing flora shirt sitting tub brown water remnant snake,A young girl wearing a flora shirt is sitting in tub in brown water with the remnants of a snake
neutral,green white trolley car advertisement coffee side front city,a green and white trolley car with an advertisement of coffee on the side and front of it in a city
neutral,stretching high air player black shirt reach football stretch toward steal away,Stretching high in the air the player in the black shirt reaches for the football as the other stretches toward him to steal it away
neutral,two men outside restaurant,Two men outside of a restaurant
neutral,army men grilling lot meat troop look on,Army men grilling a lot of meat while his troop looks on
neutral,painter gray t-shirt tatted arm sketch mural extreme precision focus,A painter with a gray t-shirt and tatted arm sketches a mural with extreme precision and focus
neutral,young woman wearing paper crown outdoor event,A young woman is wearing a paper crown at an outdoor event
neutral,man spinning little girl air head,A man is spinning a little girl in the air above his head
neutral,man skateboard step front glass door brick building,A man on a skateboard on steps in front glass doors of a brick building
neutral,group individual sitting together room,A group of individuals are sitting together in a room
neutral,two girl one wearing pink shirt wearing blue shirt standing wall,Two girls one wearing a pink shirt and the other wearing a blue shirt are standing against a wall
neutral,man cap wearing shirt laying wooden bench,a man with a cap and not wearing shirt is laying a wooden bench
neutral,woman gray shirt looking something,A woman in a gray shirt is looking at something
neutral,city street corner two passing bicyclist several pedestrian,A city street corner with two passing bicyclists and several pedestrians
neutral,two little girl dancing floor,two little girls dancing on the floor
neutral,two little girl dancing floor,two little girls dancing on the floor
neutral,player manuever soccer ball,The players manuever for the soccer ball
neutral,teenage girl crowd people looking something,A teenage girl in a crowd of people looking up at something
neutral,teenage girl crowd people looking something,A teenage girl in a crowd of people looking up at something
neutral,group dog stand snow,A group of dogs stand in the snow
neutral,man wearing green apron working street side vendor called ny dosas mile camera,A man wearing a green apron working at a street side vendor called NY Dosas miles at the camera
neutral,boy play basketball,A boy plays basketball
neutral,boy jump beach,A boy jumps on the beach
neutral,young girl pink bikini jump air sandy beach ocean two child play sand,A young girl in a pink bikini jumps into the air on a sandy beach by the ocean as two other children play in the sand
neutral,child getting ready go slide,Child getting ready to go down a slide
neutral,caucasian woman stand back camera completing transaction atm machine,A Caucasian woman stands with her back to the camera while completing a transaction at an ATM machine
neutral,dog jumping beam,A dog jumping over a beam
neutral,road worker holding stop sign direct traffic,A road worker is holding a stop sign to direct traffic
neutral,boy posing soccer field,A boy posing on the soccer field
neutral,group young men gym take turn scoring basketball,A group of young men in a gym take turns scoring in basketball
neutral,young man sitting tree others walk street,A young man sitting under a tree while others walk down the street
neutral,three child black dog kennel,Three children in a black dog kennel
neutral,people stand along train track take picture,People stand along a train track and take pictures
neutral,man woman walk flea market,A man and a woman walk at a flea market
neutral,eight tourist stand railing looking attraction,Eight tourists stand at a railing looking at an attraction
neutral,black brown dog jumping block concrete water,A black and brown dog is jumping on blocks of concrete in the water
neutral,man squatting park looking something distance,A man squatting in a park looking at something in the distance
neutral,young girl swinging swing hair flying behind her,The young girl is swinging on a swing and her hair is flying out behind her
neutral,person attempt rope black cow riding horse,A person attempts to rope a black cow while riding a horse
neutral,young girl chasing duck bread hand,A young girl chasing a duck with bread in her hands
neutral,young man dressed yellow tie jump wall one foot left wall push away,A young man dressed up with a yellow tie jumps against a wall and one foot is left against the wall to push away
neutral,african-american male youth riding green bicycle people looking picture board,An African-American male youth is riding a green bicycle while other people are looking at pictures on a board
neutral,woman white bridal dress ruby red shoe carrying white umbrella stand atop platform handing brochure middle-aged female passerby,A woman in a white bridal dress and ruby red shoes carrying a white umbrella stands atop a platform while handing a brochure to a middle-aged female passerby
neutral,man wearing white shirt blue jean well mask mouth stokes fire,A man wearing a white shirt and blue jeans as well as a mask over his mouth stokes a fire
neutral,man smiling woman white dress,A man is smiling at a woman in a white dress
neutral,three kid forest standing tree log,Three kids in a forest standing on a tree log
neutral,three kid forest standing tree log,Three kids in a forest standing on a tree log
neutral,cheerleader blue performing football field underneath yellow football goal post,Cheerleaders in blue performing on a football field underneath a yellow football goal post
neutral,man woman embracing sidewalk,A man and a woman embracing on the sidewalk
neutral,little boy getting birthday cake blowing candle,A little boy is getting is birthday cake and is blowing out the candles
neutral,older man hat playing accordion street sitting chair,A older man in a hat is playing a accordion on the street while sitting in a chair
neutral,female dancer wearing white dancing photographer wearing white take picture,A female dancer wearing all white dancing while a photographer wearing all white takes her picture
neutral,church crack ceiling,The church has cracks in the ceiling
neutral,doctor studying,A doctor is studying
neutral,man watch daughter leap,A man watches his daughter leap
neutral,person selling coconut,A person is selling coconuts
neutral,two child building brick furnace,Two children are building a brick furnace
neutral,people look visually afraid jump,Some people look visually afraid to jump
neutral,snowboarder gliding field snow,A snowboarder gliding over a field of snow
neutral,snowmobile blizzard,A snowmobile in a blizzard
neutral,man learns bike maintenance,A man learns bike maintenance
neutral,sedan turning corner walker crossing,A sedan was turning a corner as walkers were crossing
neutral,elderly female stalking male,An elderly female is stalking a male
neutral,man test driving motorcycle decide whether buy it,The man is test driving a motorcycle to decide whether or not he will buy it
neutral,swimmer almost drowned sucked fast current,The swimmer almost drowned after being sucked under a fast current
neutral,man wetsuit walk water carrying surfboard,A man in a wetsuit walks out of the water carrying a surfboard
neutral,woman paint portrait best friend,A woman paints a portrait of her best friend
neutral,woman paint portrait person,A woman paints a portrait of a person
neutral,woman walking downtown bus strike,The women were walking downtown because the buses were on strike
neutral,flight attendant standing front passenger,A flight attendant is standing in front of passengers
neutral,men church,The men are at church
neutral,six dog swim across river,Six dogs swim across the river
neutral,duck swimming lake,The duck is swimming in the lake
neutral,child step inside library,The child is on the steps inside the library
neutral,player tattoo say mother,The player has a tattoo that says mother
neutral,several young people sitting outside,several young people sitting outside
neutral,several young people sitting school courtyard,several young people sitting in a school courtyard
neutral,famous nba player playing street ball front crowd,A famous NBA player is playing street ball in front of a crowd
neutral,wearing button-up shirt,He is wearing a button-up shirt
neutral,group human looking direction,A group of humans are looking at the same direction
neutral,man black shirt commercial kitchen holding old meat took bag,A man in a black shirt in a commercial kitchen holding up the old meat he took out of a bag
neutral,person red moving grass john deer motor,A person in red is moving grass on a John Deer motor
neutral,froends ride open top vehicle together,Froends ride in an open top vehicle together
neutral,woman phone sitting room,A woman is on her phone sitting in a room
neutral,woman work,A woman is at work
neutral,child enjoying birthday party,Children enjoying a birthday party
neutral,child birthday party,Children at a birthday party
neutral,12 lady play volleyball,12 ladies play volleyball
neutral,mother son ride bike others street,A mother and her son ride bikes with others down a street
neutral,woman dressed black shop bicycle,A woman dressed in black shops for a bicycle
neutral,young boy waiting soccer game,Young boys waiting for their soccer game
neutral,golden retriever nurse dog puppy,A golden retriever nurses some other dogs puppies
neutral,young man grandmother house,The young man is at his grandmothers house
neutral,man pleads mercy,The man pleads for mercy
neutral,child martial art student,The children are martial arts students
neutral,alot motorcyclist road,There alot of motorcyclists on this road
neutral,bunch people wooden object water,A bunch of people are in a wooden object on the water
neutral,men talking side road,men are talking on the side of the road
neutral,girl standing outside,A girl is standing outside
neutral,climber pull 5000 foot forest,A climber pulls himself up 5000 feet up over a forest
neutral,man climbing gear,A man has on climbing gear
neutral,man collecting can recycle,A man is collecting cans to recycle
neutral,shoemaker wealthy,The shoemaker is wealthy
neutral,four girl swimming,Four girls are swimming
neutral,group people play ocean,A group of people play in the ocean
neutral,group people sit beach,A group of people sit on the beach
neutral,two woman trying finish order doctor,Two woman are trying to finish orders from a doctor
neutral,player wearing helmet,Players are wearing helmet
neutral,playing hockey,They are playing hockey
neutral,group people stand,a group of people stand
neutral,boy ten year old,the boy is ten years old
neutral,playing soccer,They were playing soccer
neutral,two research scientist conduct research disguise,Two research scientists conduct research in disguise
neutral,villager preparing go fishing,The villagers are preparing to go fishing
neutral,people side swimming pool partying,Some people are by the side of a swimming pool partying
neutral,people creative,The people are creative
neutral,woman black fired via text message,The woman in black is being fired via text message
neutral,people walk man uniform,A few people walk with a man in uniform
neutral,three lifeguard haning boar trying save dog drowning,Three lifeguards are haning from the boar trying to save the dog from drowning
neutral,man watching star,the man is watching the stars
neutral,young man flip wall ware baggie clothes,A young man does a flip off a wall and wares baggie clothes
neutral,man going surprise wife dinner,A man is going to surprise his wife with dinner
neutral,two boy reading book spiderman,Two boys reading a book about spiderman
neutral,two child sitting shirtless indoors,Two children are sitting shirtless indoors
neutral,two young child playing giggling playing marker,Two young children are playing with each other and giggling while playing with markers
neutral,boy science field trip,The boy is on a science field trip
neutral,person sitting outside,A person is sitting outside
neutral,man cowboy,A man is with a cowboy
neutral,road dangerous four woman try walk covered ice,The road is dangerous for the four women to try to walk on because it is covered in ice
neutral,five men watch tv,Five men watch tv
neutral,guy living room,Some guys are in a living room
neutral,two guy water,There are two guys above the water
neutral,man riding dirt bike,The man is riding a dirt bike
neutral,people hanging together,People are hanging out together
neutral,people taking picture,People are taking a picture
neutral,two dog hiding yard together,Two dogs hiding in the yard together
neutral,camera cheap,The cameras are cheap
neutral,tree appears dead,The tree appears to be dead
neutral,lady dig ground gold,the lady digs into the ground for gold
neutral,girl happily us equipment playground,A girl happily uses the equipment at a playground
neutral,guy working near wall start raining,Guys are working near a wall and it starts raining
neutral,person waiting train,A person is waiting for the train
neutral,man confused know is,The man is confused because he doesnt know where he is
neutral,group people walk tear gas,A group of people walk through tear gas
neutral,woman sitting next someone,The woman is sitting next to someone
neutral,man sitting truck gas station,A man is sitting on a truck at a gas station
neutral,robber police car,A robber is in a police car
neutral,man ski mountain,A man is on on skis on the mountain
neutral,child getting naked water,There is a child getting naked in the water
neutral,naked child water,There is a naked child in the water
neutral,people school,The people are at a school
neutral,three child swearing illuminated water art display,Three children are swearing at an illuminated water art display
neutral,woman tennis racquet,A woman had a tennis racquet
neutral,woman getting ready box,A woman is getting ready to box
neutral,helmet stripe it,The helmet has a stripe on it
neutral,girl jump high,A girl jumps high
neutral,man holding door girlfreind,The man was holding the door for his girlfreind
neutral,kid riding bike,The kid is riding a bike
neutral,young child open present large christmas tree,Young children open presents under a large Christmas tree
neutral,person riding big wheel,The person is riding a big wheel
neutral,man cell phone,The man is on his cell phone
neutral,man shopping grocery store,A man is shopping in a grocery store
neutral,popular football team california many fan,A popular football team in California has many fans
neutral,person blanket dead,The person under the blanket is dead
neutral,three men band together,The three men were in a band together
neutral,couple pose together,The couple poses together
neutral,man disguise dance someone,A man is disguise as he dances with someone
neutral,man taking cat running errand,A man taking his cat with him while running some errands
neutral,man try make money tip,The man tries to make some money from tips
neutral,group girl fun,A group of girls are having fun
neutral,girl school,Girls are at school
neutral,shipyard worker standing dock,Shipyard workers are standing on the docks
neutral,man outdoors playing instrument,There is a man outdoors playing an instrument
neutral,man black suit planning robbing man blue next him,The man in the black suit is planning on robbing the man in blue next to him
neutral,people racing hill,People are racing up a hill
neutral,people hiking threw wood,People are hiking threw a woods
neutral,extreme kayaker steer treacherous water,An extreme kayaker steers the treacherous waters
neutral,two men playing frisbee,Two men playing with a Frisbee
neutral,lumberjack pose tree he chop,A lumberjack poses with a tree hes about to chop down
neutral,people hospital,There are people at the hospital
neutral,chef near food truck,A chef is near a food truck
neutral,man doctor,A man is at the doctor
neutral,young woman smiling looking away camera,A young woman is smiling and looking away from the camera
neutral,young boy asleep woman watching television,The young boy is asleep while the woman is watching television
neutral,man holing painting making sure painted dog correctly,The man holing the painting is making sure he painted the dog correctly
neutral,pushing cliff cover crime,They are pushing it off a cliff to cover up a crime
neutral,woman parade,The women are in a parade
neutral,rugged man sits atop mountain,A rugged man sits atop a mountain
neutral,young man asian woman near dock bay,A young man and an asian woman are near a dock on a bay
neutral,photographer working,A photographer is working
neutral,men talking side rode wife,The men are talking to each other on the side of the rode about their wives
neutral,team playing ball field,Some teams were playing ball in the field
neutral,man sailing cuba,A man is sailing to Cuba
neutral,80 year old,She is over 80 years old
neutral,young boy outside,The young boy is outside
neutral,young man wait outdoors london bench,A young man waits outdoors in London on a bench
neutral,band playing song audience,A band is playing a song for an audience
neutral,quarterback holding ball,A quarterback is holding a ball
neutral,unhappy people here,There are a few unhappy people here
neutral,group woman went motorcycle ride,A group of women went for a motorcycle ride
neutral,people africa,The  people are in Africa
neutral,guy working outside,Guys working outside
neutral,man playing acoustic guitar,The man is playing an acoustic guitar
neutral,man stare painting museum,Man stares at a painting in a museum
neutral,man chasing daughter,the man is chasing after his daughter
neutral,kid playing inside house,A kid is playing inside the house
neutral,someone made one girl cry,Someone made one of the girls cry
neutral,woman exercising day,A woman exercising for the day
neutral,two opponent getting ready face hockey game,Two opponents are getting ready to face off in a Hockey game
neutral,people waiting bus stop,People waiting at a bus stop
neutral,woman handling food container,A woman is handling food containers
neutral,man team,The man is on a team
neutral,boy getting splashed,A boy is getting splashed
neutral,person standing tennis court,A person is standing on a tennis court
neutral,woman run quickly road,a woman runs quickly down a road
neutral,male clothes hand holding another young male front painting,A male has clothes on with his hand holding another young male in front of a painting
neutral,man preaparing play game,a man is preaparing to play a game
neutral,two dog playing frisbee,The two dogs are playing with a frisbee
neutral,couple people enjoy water near mountain,A couple people enjoy the water near the mountains
neutral,lumberjack harvesting massive redwood,A lumberjack harvesting massive redwoods
neutral,man outside,A man is outside
neutral,kid playing field,Kids are playing in the field
neutral,woman happy,the woman is happy
neutral,fighter plane one inside it,The fighter plane has no one inside of it
neutral,conductor walking field,The conductor is walking in a field
neutral,man wearing coverall,A man is wearing coveralls
neutral,21 club,They are all under 21 at a club
neutral,off-roading truck totalled,An off-roading truck was totalled
neutral,teacher trying class enjoy field trip,A teacher is trying to have her class enjoy a field trip
neutral,man standing purchase day,A man standing with his purchases of the day
neutral,woman solo piece church,The woman is doing a solo piece at church
neutral,man outdoors,A man is outdoors
neutral,barefoot child shoe nearby,A barefoot child has shoes nearby
neutral,man yellow jacket fun,The man in the yellow jacket is having fun
neutral,yawning dog tired sleepy,A yawning dog is tired and sleepy
neutral,people waiting grandmother let home,People waiting for their grandmother to let them in a home
neutral,man work office,the man works in the office
neutral,group people unhappy stadium,A group of people are unhappy to be at the stadium
neutral,man approach woman house business,A man approaches a womans house on business
neutral,bike rental low 999 hour,Bike rental as low as 999 an hour
neutral,runner got first place,The runner just got first place
neutral,face people visible,The faces of the people are visible
neutral,man trick ski,The man is doing a trick on his skis
neutral,water spray boy,The water sprays on the boy
neutral,woman talking stranger,A woman talking to a stranger
neutral,player white player orange participating pick-up game basketball gym,The player in white and the player in orange are participating in a pick-up game of basketball at the gym
neutral,one woman really suck playing ping pong,One woman really sucks at playing ping pong
neutral,roller derby player skating around rink practice,roller derby players skating around the rink at practice
neutral,rollerskater behind pack,A rollerskater behind the pack
neutral,asian woman walking field rice,Some Asian women are walking in the field of rice
neutral,people standing beach filmed camera,People standing at a beach being filmed by cameras
neutral,group people standing beach filled camera,A group of people standing at a beach filled with cameras
neutral,people together,The people are together
neutral,group protestors engages woman inside auditorium,A group of protestors engages with a woman inside an auditorium
neutral,girl pours water empty coca cola bottle,A girl pours water into an empty coca cola bottle
neutral,woman hold metal axe,A woman holds a metal axe
neutral,worker charge everyone,This worker is in charge of everyone
neutral,woman reading book hall,the woman reading book in the hall
neutral,man riding sidewalk,The man is riding on the sidewalk
neutral,woman standing near microscope,A woman standing near a microscope
neutral,town snow ground,The town has snow on the ground
neutral,young boy many toy truck,Young boy has many toy trucks
neutral,person marching parade,The person is marching in a parade
neutral,couple enjoying alone time,A couple enjoying some alone time
neutral,human green clothing,Some humans in green clothing
neutral,man trying get something digging,A man is trying to get to something by digging
neutral,musician care free,The musicians are care free
neutral,lady sitting table outside,A lady is sitting at a table outside
neutral,three young people putting suntan location standing beach together,Three young people are putting on suntan location while standing on the beach together
neutral,kid playing waterpark,The kid is playing at the waterpark
neutral,man sits near table drink,A man sits near a table with his drinks
neutral,woman enjoying outside weather,A woman is enjoying the outside weather
neutral,rock concert audience scream cry handsome singer bass guitarist,At a rock concert the audience screams and cries at the handsome singer and his bass guitarist
neutral,hockey goalie earns keep,a hockey goalie earns his keep
neutral,two dirt bike rider outside,Two dirt bike riders are outside
neutral,man making cross country trip motorcycle,A man is making a cross country trip on his motorcycle
neutral,tom sue playing outside,Tom and Sue were playing outside
neutral,guy miss park pass it,A guy misses the park and passes by it
neutral,child outside playing near water,Some children a outside playing near the water
neutral,face painted look like tiger,His face is painted to look like a tiger
neutral,man black take picture fountain,A man in black takes a picture of a fountain
neutral,young man bowling,A young man is bowling
neutral,girl threw basketball,The girl threw the basketball
neutral,people outdoors,There are people outdoors
neutral,going stair,They are going up the stairs
neutral,group friend visiting art exhibit,A group of friends are visiting an art exhibit
neutral,man without shirt river,A man without a shirt is on a river
neutral,player referee getting ready start match,The players and referee are getting ready to start the match
neutral,two woman bundle winter coat blizzard set in,The two women bundle up in winter coats as the blizzard sets in
neutral,man holding long rope boy climbing outdoors,There is a man holding a long rope for a boy climbing outdoors
neutral,two girl camp,Two girls at a camp
neutral,two scuba diver inspecting submarine,Two scuba divers are inspecting a submarine
neutral,nurse discussing patient,The nurses are discussing a patient
neutral,gymnast mid air,A gymnast is in mid air
neutral,people flying sidewalk,People are flying down a sidewalk
neutral,men gazing,Men are gazing
neutral,people uniform working near fire,People in uniform are working near a fire
neutral,two little boy pretending climbing large mountain,Two little boys are pretending they are climbing a large mountain
neutral,woman playing game cellphone,The woman is playing a game on her cellphone
neutral,man putt group talk other,A man putts while his group talks to each other
neutral,people standing,some people standing
neutral,man good music,There is a man that is good at music
neutral,man wearing sport jersey cubicle,A man is wearing his sport jersey in his cubicle
neutral,man jean standing bridge working outside listening music,The man in jeans is standing on a bridge working on a outside while listening to music
neutral,boy swimming clothes,The boy is in swimming clothes
neutral,baby eating,The baby is eating
neutral,band member playing dimly lit room,The band members are playing in a dimly lit room
neutral,man hunting crocodile,A man hunting crocodiles
neutral,woman resting head husband shoulder,Woman resting her head on husband shoulder
neutral,men trying fix car,The men are trying to fix a car
neutral,child schoolwork black board,The children are doing schoolwork on the black boards
neutral,road china,The road is in China
neutral,worker close water,The workers are close to the water
neutral,team playing street soccer,A team is playing street soccer
neutral,man kneeling down,The man is kneeling down
neutral,man head partially obscured,The mans head is partially obscured
neutral,man woman getting eloped,A man and woman are getting eloped
neutral,man reaching secure handhold cliff face,Man reaching up to secure a handhold on the cliff face
neutral,crowd walk around woman,The crowd walks around a woman
neutral,woman sitting chair next podium,The woman is sitting in the chair next to the podium
neutral,two people standing beside other,Two people are standing beside each other
neutral,dog nose itch,The dogs nose itches
neutral,know lot tomato,He knows a lot about tomatos
neutral,person trimming tree,A person is trimming a tree
neutral,girll playing game,The girll is playing a game
neutral,man shirt juggle thee club apple,A man in a shirt juggles thee clubs and an apple
neutral,group people fight dream,A group of people fight in their dreams
neutral,boy going school,The boy is going to school
neutral,four men making sure man storage unit stay put,Four men are making sure that the man in the storage unit stays put
neutral,two dog playing outside,Two dogs are playing outside
neutral,people throwing surprise birthday party,Some people are throwing a surprise birthday party
neutral,boy fifteen,the boy is fifteen
neutral,concert held night,The concert is being held at night
neutral,man perplexed event,The man is perplexed by the events
neutral,three puppy tub sprayed water vet,Three puppies are in the tub being sprayed with water by the vet
neutral,man prepares give speech television audience,A man prepares to give a speech for a television audience
neutral,live bear background,There is a live bear in the background
neutral,man woman cooperating,The man and woman are cooperating
neutral,girl cover head toe,The girls are cover head to toe
neutral,many people load taxi,Many people load up a taxi
neutral,people put furniture taxi,The people put furniture on the taxi
neutral,single man working house,The single man was working on his house
neutral,two kid climbing rock,Two kids are climbing the rock
neutral,tractor drive parade route,A tractor drives down the parade route
neutral,dog outside,A dog is outside
neutral,woman owns horse,The woman owns the horse
neutral,man front audience,A man in front of an audience
neutral,training police dog,He was training a police dog
neutral,man eyesight deficiency,This man has an eyesight deficiency
neutral,boy younger age ten,The boy is younger than age ten
neutral,someone dipping sponge bucket soapy water,Someone is dipping a sponge in a bucket of soapy water
neutral,girl playing tennis three people,A girl is playing tennis with three other people
neutral,man move playing game,A man moves while playing a game
neutral,girl outside,The girl is outside
neutral,old guy wear shirt bike,An old guy wears a shirt on a bike
neutral,two men shirtless,Two men are shirtless
neutral,family near farmer market,The family is near a farmer market
neutral,men preparing presentation,The men are preparing for a presentation
neutral,woman smile someone left,A woman smiles at someone to her left
neutral,man working target carrying shooping cart escalator,The man working at target was carrying shooping carts up the escalator
neutral,man drink beer,A man drinks beer
neutral,man navy sailing water,A man in the Navy is sailing through the water
neutral,outside,He is outside
neutral,people put new art,People put up new art
neutral,gymnast completes intense exercise,The gymnast completes her intense exercise
neutral,two woman working,Two women are working
neutral,hailing cab,She is hailing a cab
neutral,tan dog groomed table,The tan dog is being groomed on the table
neutral,dog running street,Dog running down the street
neutral,ginger-haired kid hold pony rein,The ginger-haired kid holds the ponys reins
neutral,man scalping ticket seahawks game,A man is scalping tickets to a Seahawks game
neutral,kid playing park outside,kids playing at a park outside
neutral,man posed baseball game,A man posed at a baseball game
neutral,man standed near fence show number,A man standed near the fence to show the numbers
neutral,bird flying outside sky,Bird flying outside against the sky
neutral,people looking underwear,People are looking at underwear
neutral,man sell fresh corn side road,A man sells fresh corn on the side of the road
neutral,car set gas station fire,A car sets a gas station on fire
neutral,fresh food market,There is a fresh food market
neutral,man doctor,the man is a doctor
neutral,man showing group people perfect biking form,A man is showing a group of people perfect biking form
neutral,girl looking sky far away,A girl is looking at the sky from far away
neutral,group climber celebrates top everest,A group of climbers celebrates at the top of Everest
neutral,boy shirt throw rock,A boy with no shirt on throws rocks
neutral,men play baseball together,The men play baseball together
neutral,man near another person,The man is near another person
neutral,group people kicking other,A group of people are kicking each other
neutral,gray van smashed green sedan bumper off,The gray van had smashed the green sedans bumper off
neutral,woman visiting,Women are visiting
neutral,guy work sign putting letter round surface ground,A guy works on a sign by putting letters on its round surface while its on the ground
neutral,listening music,She is listening to music
neutral,newly married couple kiss,The newly married couple kiss
neutral,three people parade float,Three people are on a parade float
neutral,accident,There has been an accident
neutral,runner see something,Runners see something
neutral,16 year old homework,A 16 year old doing homework
neutral,customer entertained watching chef make food,The customers are entertained while watching the chefs make the food
neutral,black man hair wearing safety glass around neck,A black man with no hair is wearing his safety glasses around his neck
neutral,playing game,They are playing a game
neutral,playing checker,They are all playing checkers
neutral,young man drinking beer,A young man drinking a beer
neutral,young man smoking cigar,A young man smoking a cigar
neutral,football coach instructing player sideline,A football coach is instructing a player on the sidelines
neutral,drinking fall asleep,He is drinking to fall asleep
neutral,cheerleader pass team shirt,A cheerleader passes out team shirts
neutral,bird trouble flying,The bird is having trouble flying
neutral,two mountaineer race across mountain,Two mountaineers in a race across a mountain
neutral,woman secret agent mission murder man,The woman is a secret agent on mission to murder the man
neutral,two men punching eachother,Two men are punching eachother
neutral,man standing testing model airplane,A man is standing and testing model airplanes
neutral,three men red uniform celebrating goal soccer game outside,Three men in red uniforms celebrating a goal at a soccer game outside
neutral,family sitting together inside house,A family is sitting together inside a house
neutral,little boy riding roller-coaster,a little boy is riding a roller-coaster
neutral,woman practicing swimming technique,A woman is practicing her swimming technique
neutral,woman older thirty outside winter,A woman older than thirty is outside in winter
neutral,man watching tv,The man is watching tv
neutral,girl might fall tree,A girl might fall off a tree
neutral,girl like balancing tree,A girl doesnt like balancing on a tree
neutral,girl playing tree,A girl is playing on a tree
neutral,boy bouncing sofa,The boy is bouncing on the sofa
neutral,child chased velociraptor,Children are being chased by a velociraptor
neutral,boy working art project,The boys are working on an art project
neutral,sister tossing frisbee back forth park,Sisters are tossing a frisbee back and forth in the park
neutral,people falling lot,The people are falling down a lot
neutral,lesson learn,lessons are there to learn
neutral,man city,A man is in the city
neutral,man want seen,The man doesnt want to be seen
neutral,man going somewhere,The man is going somewhere
neutral,worker pull long boot climbing onto flotation device,A worker pulls up his long boots before climbing onto the flotation device
neutral,photographer well dressed carry camera,The photographer is well dressed and carries a camera
neutral,bird wallowing pole,A bird is wallowing on a pole
neutral,people sit beach tan,People sit on a beach to tan
neutral,people sit beach,People sit on a beach
neutral,people making different pose,There are people making different poses
neutral,three woman shopping mall,Three woman are shopping at the mall
neutral,woman heard joke,A woman has heard a joke
neutral,man science,The man is doing science
neutral,man walking near archery range,A man is walking near an archery range
neutral,man working,A man is working
neutral,cart water child,The cart of water is for children
neutral,men dont like lunch,men dont like their lunch
neutral,arch old,The arch is old
neutral,two woman dancing street wearing dress,Two women are dancing in the street wearing dresses
neutral,older man ride bike front bus movie poster it,An older man rides a bike in front of a bus with a movie poster on it
neutral,woman looking bouquet flower,the women are looking at a bouquet of flower
neutral,man arm,The man has no arms
neutral,grandparent watch grandkids play water,Grandparents watch their grandkids play in the water
neutral,child standing one foot,A child is standing on one foot
neutral,person black shirt standing one foot,A person in a black shirt is standing on one foot
neutral,woman dancing man guitar playing,A woman is dancing to a mans guitar playing
neutral,there gathering cartoon character,Theres a gathering of cartoon characters
neutral,guy relaxing outside,A guy is relaxing outside
neutral,two naked men practicing dance move street,Two naked men are practicing dance moves on the street
neutral,man run along path,A man runs along a path
neutral,people enjoying meal,The people are enjoying a meal
neutral,child surprised ship,A child is surprised by the ships
neutral,ski season begun,Ski season has now begun
