label,final,fullnopunc
entailment,soccer player white kick ball another soccer player lunge towards ball third soccer player red follows close by,A soccer player in white kicks a ball as another soccer player lunges towards the ball and a third soccer player in red follows close by
entailment,child sits tree holding branch,A child sits in a tree holding a branch
entailment,customer ordering food cafe,Customers are ordering food at a cafe
entailment,man orange hat hold ball,A man in an orange hat holds a ball
entailment,two woman bend touch small kangaroo,Two women bend over to touch a small kangaroo
entailment,girl purple top baggy pant sneaker blowing kiss another girl black watch,A girl in a purple top baggy pants and sneakers is blowing a kiss while another girl in black watches
entailment,asian man make face camera,An Asian man makes faces for the camera
entailment,large group people standing together mostly wearing canada symbol,There is a large group of people standing together mostly wearing Canada symbols
entailment,casually dressed young blond woman looking away sadly couple near kissing,A casually dressed young blond woman is looking away sadly as couple near her are kissing
entailment,man white shirt hold playing card,The man in the white shirt holds up a playing card
entailment,brown dog standing middle huge field,a brown dog standing in the middle of a huge field
entailment,brown-haired woman blue shirt wearing bib number marathon hold gold trophy pose blond woman black dress,A brown-haired woman in a blue shirt wearing a bib number from a marathon holds a gold trophy and poses with a blond woman in a black dress
entailment,man phone business suit walking busy street,Man on phone in business suit walking down a busy street
entailment,casually dressed young male female sitting laying grassy area bicycle personal belonging reading sunny day,Casually dressed young males and females are sitting and laying on a grassy area with bicycles and other personal belongings reading on a sunny day
entailment,three men using washington mutual atm outside near parking lot,Three men are using Washington Mutual ATMs outside near a parking lot
entailment,young woman standing slope facing top slope,A young woman is standing on a slope facing the top of the slope
entailment,girl red white uniform swinging bat,A girl in a red and white uniform is swinging a bat
entailment,man crouch next motorcycle,A man crouches down next to a motorcycle
entailment,man wearing purple cap yellow snow goggles periwinkle jacket red backpack move quickly powdery snow near winter tree,A man wearing a purple cap yellow snow goggles a periwinkle jacket and red backpack moves quickly through powdery snow near a winter tree
entailment,elderly man wearing olive green shirt red white striped apron stacking cheese,An elderly Man wearing a olive green shirt and red and white striped apron is stacking cheese
entailment,young black man getting hair buzzed off,A young black man is getting his hair buzzed off
entailment,young boy jumping inflatable water ride,A young boy is jumping down an inflatable water ride
entailment,young woman white working professional kitchen,A young woman in white working in a professional kitchen
entailment,"two girl looking window ""hair hart""","two girls looking out the window at ""Hair at Hart"""
entailment,people waiting train platform,People waiting on a train platform
entailment,dog black tan face standing water looking camera,Dog with black and tan face standing in water looking up at camera
entailment,woman white dress look uncomfortable busy surroundings,The woman in the white dress looks very uncomfortable in the busy surroundings
entailment,man socializing another man bar,A man is socializing with another man in the bar
entailment,female child white long-sleeved shirt kneeling couch laughing hair sticking up,A female child in a white long-sleeved shirt is kneeling on a couch laughing as her hair is sticking up
entailment,boy look window another boy spraying window water,A boy looks out the window at another boy who is spraying the window with water
entailment,man take picture another two men crowd,a man takes a picture of another two men in a crowd
entailment,man take picture another two men crowd,a man takes a picture of another two men in a crowd
entailment,baby green bottom red top lying bed brown white cat also black white cat,A baby with a green bottom and red top lying in bed with a brown and white cat and also a black and white cat
entailment,young boy throwing football volleyball net,A few young boys throwing a football over a volleyball net
entailment,old man blue shirt white pant glower glass door,An old man in a blue shirt and white pants glowers by a glass door
entailment,man dressed white wearing white hat stand sidewalk next building,A man dressed in all white and wearing a white hat stands on a sidewalk next to a building
entailment,two furry beige dog playing ocean surf,Two furry beige dogs playing in ocean surf
entailment,two furry beige dog playing ocean surf,Two furry beige dogs playing in ocean surf
entailment,several child standing beach,Several children are standing on the beach
entailment,man shirt holding football,A man with no shirt on is holding a football
entailment,brown dog wearing collar chasing biting red broom,A brown dog wearing a collar is chasing and biting on a red broom
entailment,two men black pant black shirt practice martial art green gym floor,Two men in black pants and black shirts practice martial arts on a green gym floor
entailment,elderly lady holding scruffy dog smiling contently,An elderly lady holding a scruffy dog and smiling contently
entailment,bike parked window store called winter sport inside people sit next computer older woman stand background,A bike is parked against a window to a store called Winter Sport where inside some people sit next to a computer and an older woman stands in the background
entailment,men wearing hat walk street,Men wearing hats walk on the street
entailment,people sitting inside building lot photography wall,A few people are sitting inside of a building with lots of photography on the walls
entailment,young male wearing blue hat turned backwards slightly sideways cigarette mouth,A young male wearing a blue hat turned backwards and slightly sideways with a cigarette in his mouth
entailment,woman blue jacket around waist sitting ledge stone ruin resting,A woman with a blue jacket around her waist is sitting on the ledge of some stone ruins resting
entailment,group people standing step front building,A group of people are standing on steps in front of a building
entailment,brown cream dog tongue front grassy forest,Brown and cream dog with tongue out in front of grassy forest
entailment,young boy wearing jester hat enjoying sledding,A young boy wearing a jesters hat is enjoying himself sledding
entailment,shirtless man cropped hair smoke cigarette tie plastic bag,A shirtless man with cropped hair smokes a cigarette and ties a plastic bag
entailment,young man blew balloon craft animal seven excited child looked on,A young man blew up balloons to craft into animals for the seven excited children that looked on
entailment,young man blew balloon craft animal seven excited child looked on,A young man blew up balloons to craft into animals for the seven excited children that looked on
entailment,enthusiastic boy push shopping cart containing smiling boy,An enthusiastic boy pushes a shopping cart containing a smiling boy
entailment,blond boy striped shirt swing set,Blond boy in striped shirt on the swing set
entailment,boy backpack crossing street people asian crosswalk walking towards boy,Boy in backpack crossing the street Other people all Asian are all in crosswalk walking towards the boy
entailment,woman sitting outside table using knife cut sandwich,A woman is sitting outside at a table using a knife to cut into a sandwich
entailment,man flying river raft filled 6 people,A man flying out of a river raft filled with 6 other people
entailment,woman wearing dark brown leather jacket sunglass brown leather boot silver designer handbag sitting fire engine red park bench,Woman wearing dark brown leather jacket sunglasses brown leather boots silver designer handbag sitting on a fire engine red park bench
entailment,two boat full people river one stopped moving,There are two boats full of people in a river one is stopped and the other is moving
entailment,three musician playing band,Three musicians are playing in a band
entailment,two individual dressed like animal posing camera,Two individuals dressed up like animals are posing for the camera
entailment,woman wearing red work man hat red jacket hiking snow topped mountain,A woman wearing a red work mans hat and red jacket is hiking in the snow topped mountains
entailment,"man hold sign read ""tattoo"" many people walk near him","A man holds up a sign that reads ""tattoo"" as many people walk near him"
entailment,elderly woman tan nun uniform glass taking picture camera,An elderly woman with a tan nun uniform on and glasses is taking a picture with her camera
entailment,person throw red toy dog run for,A person throws a red toy for a dog to run for
entailment,several people playing intense game paintball others watch sideline,Several people are playing an intense game of paintball while others watch from the sidelines
entailment,man woman wearing sunglass embrace one another smiling posing camera,A man and a woman both wearing sunglasses embrace one another while smiling and posing for the camera
entailment,man dressed towel sauna,A man dressed only in a towel is in a sauna
entailment,repairing roof school coastline,Repairing the roof of a school on the coastline
entailment,dog snow front tree,The dog is in the snow in front of some trees
entailment,young boy playing sandy water,A young boy is playing in the sandy water
entailment,elderly firefighter orange suit holding fire hose water coming out,An elderly firefighter in an orange suit is holding a fire hose with water coming out
entailment,child red coat wave hand air lying snow beside red plastic sled,A child in a red coat waves a hand in the air while lying in snow beside a red plastic sled
entailment,woman gray sweater talking another woman black jacket,A woman in a gray sweater talking to another woman in a black jacket
entailment,two men one red shirt one white shirt boat beautiful blue-green water,Two men one in a red shirt and one in a white shirt are on a boat in the beautiful blue-green water
entailment,two men one red shirt one white shirt boat beautiful blue-green water,Two men one in a red shirt and one in a white shirt are on a boat in the beautiful blue-green water
entailment,boy beach run surf towards three people already water,A boy at the beach runs through the surf towards three other people who are already in the water
entailment,child orange outfit stand holding flower,A child in an orange outfit stands holding flowers
entailment,two old woman sitting curb next flower,Two old women sitting on curb next to flowers
entailment,man blue helmet orange shirt,A man with a blue helmet and orange shirt
entailment,man leather jacket scarf sits purple cushion party,Man in leather jacket and scarf sits on purple cushion at a party
entailment,couple opening new electronically mixer,A couple opening up a new electronically mixer
entailment,man blue shirt woman pink skirt sit around people background,A man in a blue shirt and a woman in a pink skirt sit around other people in the background
entailment,furry dog jumping hurdle,A furry dog is jumping over a hurdle
entailment,man ladder tall grass,A man on a ladder in tall grass
entailment,street performer wearing sunglass painted bronze colored paint acting like filming old-fashioned prop film camera,A street performer wearing sunglasses and painted in bronze colored paint is acting like he is filming with an old-fashioned prop film camera
entailment,man wearing white shirt blue jean reading newspaper standing,A man wearing a white shirt and a blue jeans reading a newspaper while standing
entailment,man wearing orange shirt sunglass jogging marathon spectator spectating him,A man wearing an orange shirt and sunglasses jogging in a marathon with spectators spectating him
entailment,man running race pass spectator,A man running in a race passes by spectators
entailment,topless girl riding red bike,Topless girl riding a red bike
entailment,man giving two thumb crowd,a man giving two thumbs up to a crowd
entailment,two young girl jumping steep step,Two young girls are jumping off of a steep step
entailment,man woman side table covered book,Man and a woman at the side of a table covered in books
entailment,four woman carrying shoulder bag walking city sidewalk,Four women carrying shoulder bags are walking down a city sidewalk
entailment,four woman two men kitchen cooking near long table white tablecloth,Four women and two men are in a kitchen cooking near a long table with a white tablecloth
entailment,white dog carrying ball mouth,the white dog is carrying a ball in its mouth
entailment,white dog hold tennis ball mouth field,A white dog holds a tennis ball in its mouth in a field
entailment,man colorful short surfing wave,A man in colorful shorts is surfing under a wave
entailment,man falling bull animal jump air,A man falling off a bull as the animal jumps into the air
entailment,several people waiting metro station,Several people are waiting in a metro station
entailment,small child dressed winter stare across lake leaning mesh fence scenic park setting,A small child dressed for winter stares across a lake while leaning on a mesh fence in a scenic park setting
entailment,two wrestler intense match,Two wrestlers in an intense match
entailment,man dressed black holding package hand walking sidewalk near police sign asking witness road dealth step forward,A man dressed in black and holding a package in his hands is walking on a sidewalk near a police sign asking for witnesses to a road dealth to step forward
entailment,person belted bungee-jumping ride midair,A person belted into a bungee-jumping ride in midair
entailment,asian man performing face paint on,An Asian man is performing with face paint on
entailment,old man pink polo look telescope small child standing next others stand telescope background,An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background
entailment,two dog digging large rock bottom camera,Two dogs are digging under a large rock with their bottoms to the camera
entailment,brown furry animal walking snowy grass tree behind him,The brown furry animal is walking in the snowy grass with a tree behind him
entailment,person hanging bottom airplane preparing skydive,A person is hanging on to the bottom of an airplane preparing to skydive
entailment,four people wearing backpack walking line along mountain trail,Four people wearing backpacks walking in a line along a mountain trail
entailment,silver car passing entrance hotel carmel several people outside,A silver car is passing by the entrance of the Hotel Carmel and several people are outside
entailment,small dog costume stand hind leg reach dangling flower,Small dog in costume stands on hind legs to reach dangling flowers
entailment,dog snow stick mouth,The dog is in snow and has a stick in its mouth
entailment,man boom lift bucket weld,A man in a boom lift bucket welds
entailment,two basketball player opposing team one white red mid-game running court white-uniform player ball-in-hand,Two basketball players on opposing teams one in white the other in red are mid-game running down the court white-uniform player with ball-in-hand
entailment,group people outside working,A group of people are outside working
entailment,woman sitting guitar talking man sitting umbrella,A woman sitting with a guitar talking to a man sitting with an umbrella
entailment,there red bus making left turn traffic circle sprinkler system,Theres a red bus making a left turn into a traffic circle that has a sprinkler system
entailment,two men loading bale wheat top high structure cloudy day,Two men are loading bales of wheat on top of a high structure on a cloudy day
entailment,people protesting age discrimination organized street rally,People protesting age discrimination in an organized street rally
entailment,people protesting age discrimination organized street rally,People protesting age discrimination in an organized street rally
entailment,older woman looking mirror table cosmetic,An older woman is looking at herself in the mirror at a table with cosmetics
entailment,three teenager wearing t-shirt run beach several people background,three teenagers wearing t-shirt run down the beach with several other people in the background
entailment,male singer dressed long purple pea coat holding electric guitar singing microphone male sunglass wearing headphone play drum purple drapery hanging background,A male singer dressed in a long purple pea coat holding an electric guitar singing into a microphone while a male in sunglasses and wearing headphones plays drums with purple drapery hanging in the background
entailment,"overly dramatic couple pose picture ""angry ""man ""chokes"" woman stick tongue","Overly dramatic couple pose for a picture where an ""angry ""man ""chokes"" a woman who sticks out her tongue"
entailment,girl hat steer electric wheelchair,A girl in a hat steers her electric wheelchair
entailment,old man likely blacksmith welding tool seen red hot scorching look it,An old man likely a blacksmith is welding a tool seen by the red hot scorching look of it
entailment,old man likely blacksmith welding tool seen red hot scorching look it,An old man likely a blacksmith is welding a tool seen by the red hot scorching look of it
entailment,man red shirt man brown shirt smiling camera holding sign,A man in a red shirt and a man in a brown shirt smiling at the camera and holding up a sign
entailment,man white shirt gray slack hitting golf ball golf course tree power line background,A man in a white shirt and gray slack hitting a golf ball on a golf course with trees and power lines in the background
entailment,man green pant blue shirt pushing cart,A man in green pants and blue shirt pushing a cart
entailment,man wearing black jacket stand next body water,A man wearing a black jacket stands next to a body of water
entailment,dog jump pile wood,A dog jumps over a pile of wood
entailment,two guy playing soccer one red blue,Two guys playing soccer one in red and the other in blue
entailment,well dressed elderly woman standing front bus decorated image purple flower,A well dressed elderly woman standing in front of a bus decorated with images of purple flowers
entailment,small girl riding play car,Small girl riding in play car
entailment,young man standing outside laundromat,A young man standing outside a laundromat
entailment,child swing,A child on a swing
entailment,man performing group front white house,A man is performing for a group in front of a white house
entailment,black dog chase boy wearing red blue,a black dog chases a boy wearing red and blue
entailment,man sits behind decorated table inside room fabric draped wall,A man sits behind a decorated table inside a room with fabrics draped down the walls
entailment,blond woman tattoo angel arm walking street concrete wall background,A blond woman with a tattoo of on an angel on her arm walking down the street a concrete wall in the background
entailment,woman look picture framing tool standing sparse building wooden floor bare white wall,A woman looks at a picture and framing tools while standing in a sparse building with wooden floors and bare white walls
entailment,young girl jump swing front building,A young girl jumps off her swing in front of building
entailment,group walking two giant rock formation,A group is walking between two giant rock formations
entailment,older man sifts water finger young toddler watch inside water,An older man sifts water through his fingers as a young toddler watches from inside the water
entailment,woman photographing statue outdoors sunny day,The women is photographing statues outdoors on a sunny day
entailment,young girl wearing blue patterned swimsuit black yellow swim cap blue swim goggles head,A young girl is wearing a blue patterned swimsuit a black and yellow swim cap and has blue swim goggles on her head
entailment,man purple tie singing,A man in purple tie is singing
entailment,worker shoveling dirt wheelbarrow,A worker shoveling dirt into a wheelbarrow
entailment,old gray-haired man glass gray t-shirt working sculpture,An old gray-haired man with glasses in a gray t-shirt is working on a sculpture
entailment,little girl drawing chalk chalkboard,A little girl drawing with chalk on a chalkboard
entailment,lady white tank short fixing wooden drawer,A lady in a white tank and shorts fixing a wooden drawer
entailment,racer motorcycle lift one hand air,A racer on a motorcycle lifts one hand in the air
entailment,older woman short red-hair preparing food kitchen,An older woman with short red-hair is preparing food in a kitchen
entailment,two woman eating lollipops- blond woman wearing button one brown hair scarf eye closed,Two women are eating lollipops- the blond woman is wearing a button and the one with brown hair and a scarf has her eyes closed
entailment,man giving another man haircut three guy stand around,A man is giving another man a haircut while three other guys stand around
entailment,men party hanging front porch,Men at a party hanging out on the front porch
entailment,man two woman walking wooded path man pushing young child three wheel carriage,A man and two women are walking down a wooded path the man is pushing a young child in a three wheel carriage
entailment,girl giving presentation school class,Girls giving a presentation for a school class
entailment,older man gray hair wearing gray suit next green yellow taxi,A older man with gray hair wearing a gray suit next to a green and yellow taxi
entailment,man camouflage pant telephone 911 man black sneaker lying ground heart attack,The man in camouflage pants telephones 911 for the man in black sneakers who is lying on the ground having a heart attack
entailment,choir youth singing,A choir of youths are singing
entailment,newspaper delivery man smile walk sidewalk holding paper top head,A newspaper delivery man smiles as he walks down a sidewalk holding his papers on top of his head
entailment,person reading book,The person is reading a book
entailment,man wearing straw hat sitting chair holding leash dog laying sidewalk next him,A man wearing a straw hat sitting in a chair holding the leash on a dog who is laying on the sidewalk next to him
entailment,little boy orange backpack walk tree wood,A little boy with an orange backpack walks under a tree through the woods
entailment,group young men running grassy field,A group of young men are running in a grassy field
entailment,man wearing gray tank top collecting red rose woman wearing white dress,A man wearing a gray tank top is collecting a red rose from a woman who is wearing a white dress
entailment,man wearing gray tank top collecting red rose woman wearing white dress,A man wearing a gray tank top is collecting a red rose from a woman who is wearing a white dress
entailment,little baby wearing blue outfit grabbing fruit,A little baby wearing a blue outfit is grabbing some fruit
entailment,woman applying lip makeup another woman seems green hair,A woman is applying lip makeup to another woman who seems to have some green in her hair
entailment,woman white tank top camouflage pant big black belt stage holding microphone,There is a woman in a white tank top and camouflage pants with a big black belt on a stage holding a microphone
entailment,woman wearing orange scarf holding cellphone,Woman wearing an orange scarf holding a cellphone
entailment,woman headscarf sitting front loom,A woman in a headscarf sitting in front of a loom
entailment,man wearing oxford shirt sunglass hat smirk,A man wearing an oxford shirt sunglasses and a hat smirks
entailment,woman working digging field,Women are working and digging in a field
entailment,politician john mccain talk show,Politician John McCain on a talk show
entailment,pedestrian use crosswalk traffic awaits turn drive intersection,Pedestrians use the crosswalks as traffic awaits their turn to drive through an intersection
entailment,several people including child clown walking towards snowy sidewalk,Several people including a child and a clown are walking towards a snowy sidewalk
entailment,young asian child stand top step nt seem notice person taking picture,A young Asian child stands at the top of some steps and does nt seem to notice the person taking their picture
entailment,child ride bicycle sunny neighborhood,A child rides a bicycle in a sunny neighborhood
entailment,woman wearing colonial clothing sitting grass reading young girl,A woman wearing colonial clothing is sitting on the grass reading to a young girl
entailment,older caucasian couple picture taken stone statue man woman kissing,An older caucasian couple is having their picture taken by a stone statue of a man and woman kissing
entailment,three performer stage floor black lace costume,Three performers are on the stage floor in black lace costumes
entailment,little girl gray jacket riding bicycle,A little girl in a gray jacket is riding her bicycle
entailment,three people outside,Three people are outside
entailment,uniformed group walk street,Uniformed group walks down a street
entailment,two girl one dark hair wearing glass red pant blue shirt jean blond-hair talking walking sidewalk,Two girls one with dark hair wearing glasses and red pants the other with a blue shirt and jeans with blond-hair talking and walking down a sidewalk
entailment,two young boy playing fountain city plaza,Two young boys are playing in a fountain in a city plaza
entailment,man black hat open mouth,A man in a black hat opens his mouth
entailment,woman pink top holding glass bottle one hand stitch doll other,A woman in a pink top is holding a glass bottle in one hand and a Stitch doll in the other
entailment,man jump cliff city view below,A man jumps off a cliff with a city view below
entailment,two woman small kitchen lit portrait mr background,Two women are in a small kitchen with a lit up portrait of Mr T in the background
entailment,two woman small kitchen lit portrait mr background,Two women are in a small kitchen with a lit up portrait of Mr T in the background
entailment,man wearing blue jean short grilling,The man wearing blue jean shorts is grilling
entailment,two men entering brick home snow,Two men entering a brick home during the snow
entailment,male sunglass poking tree pole,A male with sunglasses is poking at a tree with a pole
entailment,two girl holding bag walking sidewalk,Two girls holding bags walking down the sidewalk
entailment,two woman sitting table hand together,Two women sitting at a table with their hands together
entailment,people sitting cheery mexican restaurant,People are sitting in a cheery Mexican restaurant
entailment,obese white male wearing blue shirt khaki short sits front fountain gabbing phone,An obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone
entailment,older man kneeling talking group younger child soccer uniform,An older man is kneeling and talking to a group of younger children all in soccer uniforms
entailment,woman spaghetti strap tank wearing flower hair staring towards right,A woman in a spaghetti strap tank wearing a flower in her hair is staring towards the right
entailment,rugby player swing leg back punt ball,A rugby player swings his leg back to punt the ball
entailment,woman striped shirt walking horse across street,A woman in a striped shirt is walking a horse across a street
entailment,girl black skirt blue dress watering flower,A girl in a black skirt and blue dress is watering flowers
entailment,little boy smiling cross rope assault course,The little boy is smiling as he crosses a rope on an assault course
entailment,woman blue shirt colorful hair thrown bowling ball,A woman with a blue shirt and colorful hair has just thrown the bowling ball
entailment,two men wearing identical shirt look classic car hood,Two men wearing identical shirts look into a classic car hood
entailment,group men woman child standing around,A group of men women and children are standing around
entailment,group men woman child standing around,A group of men women and children are standing around
entailment,woman purple jacket walk two elderly men outside cafe,A woman in a purple jacket walks by two elderly men outside a cafe
entailment,woman blue jacket dragging child sled snow,A woman in a blue jacket dragging a child on a sled through the snow
entailment,guy piercings tattoo mohawk looking camera lounging chair,A guy with piercings tattoos and a mohawk is looking at the camera while lounging in a chair
entailment,two men pouring concrete onto another truck,Two men pouring concrete onto another truck
entailment,black dog swimming ball mouth,A black dog is swimming with a ball in his mouth
entailment,female acrobat long blond curly hair dangling upside suspending long red ribbon fabric,A female acrobat with long blond curly hair dangling upside down while suspending herself from long red ribbons of fabric
entailment,musical group performs stage instrument,A musical group performs on stage with their instruments
entailment,young face-painted boy sucking thumb,A young face-painted boy is sucking his thumb
entailment,young boy wearing orange jacket sitting log fall,A young boy wearing an orange jacket is sitting on a log in the fall
entailment,two smiling young girl wearing plastic sunglass lying grass,Two smiling young girls wearing plastic sunglasses are lying on the grass
entailment,man traditional costume holding small guitar silver bike behind him,Man in traditional costume holding small guitar with a silver bike behind him
entailment,little boy sitting giraffe bouncy learning,A little boy is sitting on a giraffe bouncy while learning
entailment,person surfing big wave,A person is surfing a big wave
entailment,boy green shirt surrounded toy another boy wearing blue shirt penguin left,A boy in a green shirt surrounded by toys and another boy wearing a blue shirt with penguins to his left
entailment,woman two child walk along stone cross river dog swim,A woman and two children walk along stones to cross a river while a dog swims
entailment,beach boardwalk summertime,A beach boardwalk during summertime
entailment,man cycling road enjoying,A man cycling on road and enjoying
entailment,man wearing blue shirt black apron eyeglass mask handling food tray,A man wearing a blue shirt black apron eyeglasses and a mask is handling food in a tray
entailment,dog biting man rear,A dog biting a mans rear
entailment,man wearing brightly green camouflage patterned denim jacket boot walk building labeled lottery ticket centre,A man wearing a brightly green camouflage patterned denim jacket and boots walks by a building labeled Lottery Ticket Centre
entailment,dog ball mouth running road covered leaf,A dog with a ball in his mouth running down a road covered in leaves
entailment,dog ball mouth running road covered leaf,A dog with a ball in his mouth running down a road covered in leaves
entailment,couple walk hand-in-hand front victorian-style building wall large sleeping baby painted it,A couple walks hand-in-hand in front of Victorian-style building and a wall with a large sleeping baby painted on it
entailment,two boy canoe front larger boat storm coming in,Two boys in a canoe in front of a larger boat with a storm coming in
entailment,swan landing lake,A swan landing in a lake
entailment,woman white coat holding camera hand,The woman in the white coat is holding a camera in her hand
entailment,snowy residential environment man brown jacket gray mustache beard place hand felled log another man blue shirt blurry right side photo,In a snowy residential environment a man with a brown jacket and gray mustache and beard places a hand on a felled log while another man in a blue shirt is blurry on the right side of the photo
entailment,group student walking campus,A group of students are walking through the campus
entailment,man red delivery truck talking someone black coat,A man in a red delivery truck is talking to someone is a black coat
entailment,three men orange suit street repair night,Three men in orange suits are doing street repairs at night
entailment,three men orange suit street repair night,Three men in orange suits are doing street repairs at night
entailment,boy lying hospital bed leg hanging side,A boy lying on a hospital bed with his leg hanging over the side
entailment,boy skateboard midair,A boy on a skateboard in midair
entailment,man biking tunnel,A man biking down a tunnel
entailment,man throw young boy playfully air standing beach,A man throws his young boy playfully into the air standing on a beach
entailment,man throw young boy playfully air standing beach,A man throws his young boy playfully into the air standing on a beach
entailment,three child shooting gun wood,Three children are shooting guns in the woods
entailment,people hiking mountain greenery,People are hiking up a mountain with no greenery
entailment,individual crouched top rock underneath blue sky,An individual is crouched down on top of rocks underneath a blue sky
entailment,woman two men dressed professionally discussion,A woman and two men that are dressed professionally are having a discussion
entailment,man argyle shirt bend look goody glass asian shop,A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop
entailment,people buy fruit vegetable open air market,People buy fruits and vegetables at an open air market
entailment,two worker one ditch one standing ground working front house,Two workers one in a ditch and one standing on the ground are working in front of a house
entailment,two worker one ditch one standing ground working front house,Two workers one in a ditch and one standing on the ground are working in front of a house
entailment,people bag walk along dirt road front green building,People with bags walk along a dirt road in front of a green building
entailment,balding heavyset man dog resting beside ornate monument featuring greenish statue man woman,A balding heavyset man and a dog are resting beside an ornate monument featuring a greenish statue of a man and a woman
entailment,man red shirt walking towards blue market stall,A man in a red shirt is walking towards a blue market stall
entailment,young blond child wearing black shirt white short look sky bridge water background,A young blond child wearing a black shirt and white shorts looks at the sky with a bridge and water in the background
entailment,cooking food wearing dress,She is cooking food while wearing a dress
entailment,four dog varying breed running field,Four dogs of varying breeds running through a field
entailment,choir practicing church,A choir practicing in a church
entailment,two men wearing black smile seated woman behind look tired,Two men wearing black smile while a seated woman behind them looks tired
entailment,young boy red shirt wearing helmet sitting motorcycle,A young boy in a red shirt is wearing a helmet while sitting on a motorcycle
entailment,man yellow shirt helmet mountain biking dusty path,A man in a yellow shirt and helmet mountain biking down a dusty path
entailment,man throwing something road,A man is throwing something into the road
entailment,skier helped onto red stretcher three men two men woman prepare help,A skier being helped onto a red stretcher by three men while two other men and a woman prepare to help
entailment,skier helped onto red stretcher three men two men woman prepare help,A skier being helped onto a red stretcher by three men while two other men and a woman prepare to help
entailment,young child play scaffolding,Young children play on scaffolding
entailment,black woman sitting beach examining octopus,A black woman is sitting on the beach examining an octopus
entailment,two young boy wearing short sandal throw pebble dirt path body water,Two young boys wearing shorts and sandals throw pebbles from a dirt path into a body of water
entailment,two men working roof apartment building nice looking skyline behind them,Two men working on the roof of an apartment building with a nice looking skyline behind them
entailment,man trying hardest climb rope,A man trying his hardest to climb up a rope
entailment,woman wearing red hat red bandanna followed man red bandanna,A woman wearing a red hat and red bandanna followed by a man in a red bandanna
entailment,young girl wearing flora shirt sitting tub brown water remnant snake,A young girl wearing a flora shirt is sitting in tub in brown water with the remnants of a snake
entailment,green white trolley car advertisement coffee side front city,a green and white trolley car with an advertisement of coffee on the side and front of it in a city
entailment,young woman black hat red black jacket swing red-orange ball attached blue rope,A young woman with a black hat and red and black jacket swings on a red-orange ball attached to a blue rope
entailment,four people walking beside street one men turned around looking toward camera,Four people walking beside each other down a street one of the men is turned around looking toward the camera
entailment,man squatting ground,A man is squatting on the ground
entailment,group people gather around truck,A group of people gather around a truck
entailment,woman cutting sandwich sitting outdoor table,A woman is cutting into a sandwich while sitting at an outdoor table
entailment,woman navy sweater looking blue telescope statue dinosaur,A woman with a navy sweater is looking through a blue telescope at a statue of a dinosaur
entailment,two men outside restaurant,Two men outside of a restaurant
entailment,army men grilling lot meat troop look on,Army men grilling a lot of meat while his troop looks on
entailment,boy splashing ocean,A boy splashing through the ocean
entailment,little white dog run outside ear blown back wind,A little white dog runs outside their ears blown back in the wind
entailment,woman happy something,A woman happy about something
entailment,two woman sitting table one holding baby another child playing floor,Two women are sitting at a table one is holding a baby and another child is playing on the floor
entailment,group young cheerleader pink white costume perform stage,A group of young cheerleaders in pink and white costumes perform on a stage
entailment,male guitar player vigorously singing song poorly lit room,A male guitar player is vigorously singing a not to a song in a poorly lit room
entailment,"two uniformed woman wearing jacket saying ""politie"" back looking front crowd","Two uniformed women wearing jackets saying ""Politie"" on the back are looking at each other in front of a crowd"
entailment,woman wearing glass brown beanie next girl long brown hair holding book,A woman wearing glasses and a brown beanie next to a girl with long brown hair holding a book
entailment,man dancing front band,A man is dancing in front of a band
entailment,group traveler pulling suitcase making way platform,A group of travelers pulling suitcases are making their way down a platform
entailment,painter gray t-shirt tatted arm sketch mural extreme precision focus,A painter with a gray t-shirt and tatted arm sketches a mural with extreme precision and focus
entailment,young woman wearing paper crown outdoor event,A young woman is wearing a paper crown at an outdoor event
entailment,crowd look on player white uniform wearing one colorful sock make diving catch frisbee,As a crowd looks on a player in a white uniform wearing only one colorful sock makes a diving catch for the frisbee
entailment,young football player watch game coach,A young football player watches a game with his coach
entailment,group lady sit around black table front brick wall building background,A group of ladies sit around a black table in front of a brick wall with a building in the background
entailment,dog playing bed,The dogs are playing on the bed
entailment,four kid sitting table food several plate,Four kids sitting at a table with food on several plates
entailment,four kid sitting table food several plate,Four kids sitting at a table with food on several plates
entailment,woman observing picture camera,A woman is observing pictures on a camera
entailment,baseball player sliding base player team try catch ball,A baseball player sliding into a base while a player from the other team tries to catch the ball
entailment,brown white dog swim backyard swimming pool,A brown and white dog swims in a backyard swimming pool
entailment,man skateboard step front glass door brick building,A man on a skateboard on steps in front glass doors of a brick building
entailment,man playing guitar smoking cigarette,A man playing the guitar while smoking a cigarette
entailment,two young boy playing toy train set wood floor,Two young boys are playing with a toy train set on a wood floor
entailment,group individual sitting together room,A group of individuals are sitting together in a room
entailment,woman wearing pink tank top holding mug liquid,a woman wearing a pink tank top holding a mug of liquid
entailment,race car numbered 104 rounding bend two people watch take picture,A race car numbered 104 is rounding a bend as two people watch and take pictures
entailment,two girl one wearing pink shirt wearing blue shirt standing wall,Two girls one wearing a pink shirt and the other wearing a blue shirt are standing against a wall
entailment,dog mouth open like yawning,The dogs mouth is open like he is yawning
