label,final,fullnopunc
entailment,man motorbike,A man is on a motorbike
entailment,girl pink holding umbrella,The girl in pink holding an umbrella
entailment,man sitting red chair flipping tv channel,Man sitting in a red chair flipping through tv channels
entailment,man relaxing,a man is relaxing
entailment,man saluting american flag,A man saluting the American Flag
entailment,man working outside,A man is working outside
entailment,person wearing boot,A person is wearing boots
entailment,man soccor court,a man is a t a soccor court
entailment,one player woman beach volleyball team jump spike ball teammate look on,One player on the womens beach volleyball team jumps to spike the ball as her teammate looks on
entailment,boy playing,a boy playing
entailment,two people sign copy latest novel,Two people sign copies of their latest novel
entailment,two snowboarder race,Two snowboarders race
entailment,gymnast scanning crowd familiar face,A gymnast scanning a crowd for familiar faces
entailment,man painting outside,A man is painting outside
entailment,group adult happy,The group of adults is happy
entailment,people shopping veggie fruit market,People shopping for veggies and fruit at a market
entailment,person dark top outside something active,A person with a dark top is outside doing something active
entailment,lady matching pink bag blouse reach toward man next her,Lady with matching pink bag and blouse reaches toward man next to her
entailment,three men pound drum,Three men pound on some drums
entailment,crwod cheering,a crwod is cheering
entailment,family sitting outside child,There is a family sitting outside with their children
entailment,child playing outside jungle gym,A child is playing outside on a jungle gym
entailment,people surrounded flower,People are surrounded by flowers
entailment,little boy man sit behind car steering wheel,The little boy and the man sit behind the cars steering wheel
entailment,woman doctor office,A woman in the doctors office
entailment,dog outside,The dog is outside
entailment,dancing going room,Dancing is going on a room
entailment,child playing park,A child is playing in the park
entailment,woman playing ping pong,Women are playing ping pong
entailment,woman shopping trip,This woman is on a shopping trip
entailment,bicycle besides people,The bicycles are besides the people
entailment,skater ahead competition race,A skater ahead of the competition in a race
entailment,worker outside slippery walkway,Workers outside on a slippery walkway
entailment,man jump high,a man jumps high
entailment,asian woman market,asian women at a market
entailment,umbrella open,The umbrellas are open
entailment,construction worker work,Construction worker at work
entailment,basketball player trying make shot two player try block it,A basketball player is trying to make a shot while two players try to block it
entailment,someone taken photo,Someone has taken a photo
entailment,couple photoshoot,A couple are having a photoshoot
entailment,female wearing ponytail,the female is wearing a ponytail
entailment,female wearing hair,the female is wearing her hair up
entailment,people outside,There are people outside
entailment,kid share water,Kids dont share water
entailment,there lady ginger hair,Theres a lady with ginger hair
entailment,couple rowing surfboard,Couples rowing on surfboards
entailment,ground crew maintain park,A grounds crew maintain a park
entailment,high school band prepares play front large crowd,A high school band prepares to play in front of a large crowd
entailment,snowbaorder performs trick jump,A snowbaorder performs a trick jump
entailment,one person kneel front plastic bucket,One person kneels in front of a plastic bucket
entailment,photographer dressed black take picture,A photographer dressed in black takes a picture
entailment,brunette lady wearing blue shirt painting two window see,A brunette lady wearing a blue shirts is painting the two windows she sees
entailment,two roller derby competitor skate quickly ahead teammate,Two roller derby competitors skate quickly ahead of teammates
entailment,man top building,A man is on top of a building
entailment,man taking picture,a man is taking pictures
entailment,boy outdoors,A boy is outdoors
entailment,firework shot sky,The fireworks were shot into the sky
entailment,large audience seated inside together,A large audience is seated inside together
entailment,people walking street,The people are walking down the street
entailment,boy running behind ball,Some boys are running behind a ball
entailment,girl drink soda street,A girl drinks a soda on the street
entailment,person classroom teaching,A person is in a classroom teaching
entailment,three men talk fourth take shot,Three men talk while their fourth takes a shot
entailment,group cyclist racing,A group of cyclists racing
entailment,motorist riding bike,A motorist is riding his bike
entailment,boy playing swimming pool,A boy is playing in the swimming pool
entailment,bike rider jumping ramp sunny day,An bike rider jumping ramps on a sunny day
entailment,six men dressed black yellow uniform standing gymnasium,Six men dressed in black and yellow uniforms are standing in a gymnasium
entailment,band performing song stage,Band performing a song on stage
entailment,man give presentation,a man gives presentation
entailment,kid indoors playing video game,The kids are indoors playing a video game
entailment,man reach car,A man reaches into a car
entailment,group people wait bus stop large white blue bus stop,A group of people wait at a bus stop as a large white and blue bus stops
entailment,man climbing cliff,Man climbing a cliff
entailment,person messing tree,A person is messing with a tree
entailment,dog swimming pond pursuit duck,A dog is swimming through a pond in pursuit of a duck
entailment,man driving,The man is driving
entailment,child hug wood,The children hug in the woods
entailment,man ride bike outside,A man rides a bike outside
entailment,outside,He is outside
entailment,girl browsing phone another girl watch her,The girl is browsing her phone while another girl watches her
entailment,man trimming tree,A man is trimming trees
entailment,couple dressed angel costume handing leaflet sidewalk,A couple dressed in angel costumes are handing out leaflets on the sidewalk
entailment,man child sitting step saw woman walk by,A man and a child sitting on steps saw a woman walk by
entailment,man child sitting step saw bystander,A man and a child sitting on steps saw a bystander
entailment,man protected himself,The man protected himself
entailment,man beard short mohawk haircut,The man has a beard and a short Mohawk haircut
entailment,man short mohawk beard stand outside,A man with a short Mohawk and beard stands outside
entailment,woman getting picture taken near truck,A woman is getting her picture taken near a truck
entailment,girl jump newly cut lawn,A girl jumps in her newly cut lawn
entailment,woman athletic,A woman is being athletic
entailment,older man outdoors,An older man is outdoors
entailment,guy wear shirt bike,A guy wears a shirt on a bike
entailment,people seated bench outside,Some people are seated on a bench outside
entailment,boy put sunglass,A boy puts on some sunglasses
entailment,man sweeping step,The man is sweeping the steps
entailment,people shopping,People are shopping
entailment,dog play park,A dog plays in the park
entailment,young man wearing gray winter jacket walk fallen oak tree,A young man wearing a gray winter jacket walks on a fallen oak tree
entailment,woman watch water,A woman watches the water
entailment,lab tech using microscope,The lab tech is using the microscope
entailment,woman cross street carrying baby,A woman crosses the street carrying her baby
entailment,man sitting motorcycle night begin fall,A man sitting on his motorcycle as night begins to fall
entailment,people race,The people are at the race
entailment,female soccer team listening coach,A female soccer team is listening to their coach
entailment,two people walk across beach,Two people walk across the beach
entailment,woman relaxing water,The woman is relaxing in water
entailment,dog racing dog,The dog is racing other dogs
entailment,multiple people present,There are multiple people present
entailment,runner competition want go finish line,A runner in a competition want to go to the finish line
entailment,man wearing football sweatshirt,A man is wearing a football sweatshirt
entailment,bowler rolled bright noisy alley hoping strike,The bowler who just rolled in the bright noisy alley is hoping for a strike
entailment,someone bowling alley,Someone is in a bowling alley
entailment,man jump trick bike,A man does a jump trick on his bike
entailment,brunette woman sitting outside cafe,Brunette woman sitting outside a cafe
entailment,man protecting eye sunglass,The man is protecting his eyes with sunglasses
entailment,two people posing portrait,Two people are posing for a portrait
entailment,there dog orange floor,Theres a dog and an orange on the floor
entailment,man riding bicycle,There is a man riding a bicycle
entailment,group climber take break,A group of climbers takes a break
entailment,"woman street holding newspaper say ""real change""","a woman on a street holding a newspaper that says ""real change"""
entailment,male socializing wearing casual clothes,Males are socializing with each other while wearing casual clothes
entailment,single person stand heavily-eroded large cliff-side rock,A single person stands on a heavily-eroded large cliff-side rock
entailment,man outside boat,The man is outside on a boat
entailment,friend preparing meal,Friends are preparing a meal
entailment,person standing outside rain looking flood damage,A person is standing outside in the rain looking at flood damage
entailment,bride hug person,The bride hugs the other person
entailment,man showing prize winning mule,A man is showing off his prize winning mule
entailment,men working,The men are working
entailment,lady dress container yarn toy,A lady in a dress has a container of yarn toys
entailment,lot people race,A lot of people are in a race
entailment,lot bird outside sidewalk,There are a lot of birds outside by the sidewalk
entailment,gymnast wearing matching leotard practicing,Gymnasts wearing matching leotards practicing
entailment,woman laughing,The woman is not laughing
entailment,colorfully dressed child ride bike,a colorfully dressed child rides a bike
entailment,many truck,there are many trucks
entailment,many food truck,there are many food trucks
entailment,runner see dragon costumed person,Runners see a dragon costumed person
entailment,people shown related,Some of the people shown are related
entailment,teenager working homework,A teenager working on homework
entailment,boy project school activity,The boys project is for a school activity
entailment,black man hair making scultpure pick hammer,A black man with no hair is making a scultpure with a pick and a hammer
entailment,young man smoking cigarette,A young man smoking a cigarette
entailment,football coach talk player front team crowd,A football coach talks with his player in front of the team and the crowd
entailment,blonde woman sits bench outside park,A blonde woman sits on a bench outside in a park
entailment,man outside street,A man is outside on the streets
entailment,bird ground,The bird is on the ground
entailment,dark headed man suit speaking seated woman,A dark headed man in a suit speaking to a seated woman
entailment,people rock climb rope,People rock climb with rope
entailment,xylophone played someone,xylophone is played by someone
entailment,man teach puppy swim,A man teaches his puppy how to swim
entailment,boy punch new flashcard carboard came i,A boy punches his new flashcards from the carboard they came i
entailment,men work machine wall,Some men work on a machine on a wall
entailment,people enjoying sunny day market,People are enjoying the sunny day at the market
entailment,sand ground,There is sand in the ground
entailment,family enjoying night home,A family is enjoying a night at home
entailment,woman exploring container something,A woman is exploring containers for something
entailment,three woman reading writing,Three women are reading and writing
entailment,woman holding bag talking,A woman is holding her bag and talking
entailment,female child shoe helmet on walk top tree fallen down,A female child with no shoes but a helmet on  walks on top of a tree that has fallen down
entailment,man trick riding bicycle,Man doing a trick riding his bicycle
entailment,child playing game green grass,Children playing a game on green grass
entailment,man sitting car,A man is sitting on a car
entailment,food collection room donation,It is food collection room as a donation
entailment,two child something together,Two children are doing something together
entailment,man rubber boot work apron rubbing face pulling floating object,A man in rubber boots and a work apron is rubbing his face in between pulling floating objects
entailment,bird standing pole line,A bird is standing on a pole line
entailment,two people listening person table speak,Two people are listening to the other person on the table speak
entailment,couple stand near stair,A couple stands near some stairs
entailment,two student jumping class,Two students jumping in a class
entailment,two woman photo,There are two women in the photo
entailment,people playing variation baseball,People are playing a variation of baseball
entailment,man playing dog,A man is playing with dogs
entailment,hot air balloon making landing,A hot air balloon is making a landing
entailment,fireman dark,A fireman is in the dark
entailment,older gentleman overall look camera building stained red deck front house,An older gentleman in overalls looks at the camera while he is building a stained red deck in front of a house
entailment,two men without shirt jumping street,Two men without shirts are jumping in the street
entailment,boy jumping skateboard,A boy is jumping his skateboard
entailment,two old friend catching other,Two old friends catching up with each other
entailment,man argues another making threatening jeastures,a man argues with another who is making threatening jeastures
entailment,woman using large umbrella,A woman is using a large umbrella
entailment,young snowboarder sizing next jump,Young snowboarder sizing up their next jump
entailment,man fixing car,The man is fixing a car
entailment,two men work market,Two men work at a market
entailment,batsman different team others around pitching mound,The batsman is on a different team than the others around the pitching mound
entailment,boy father making post look better,The boy and his father making the post look better
entailment,3 girl resting,3 girls are resting
entailment,something happened surprised woman,Something happened that just surprised a woman
entailment,two men shocked see,Two men are shocked by what they see
entailment,worker preparing catered event several condiment lining food table,Workers preparing for a catered event with several condiments lining the food table
entailment,one female smoker,One of the females is a smoker
entailment,surfer catching swell,A surfer catching a swell
entailment,man singing song,A man is singing a song
entailment,musicans,They are musicans
entailment,teen laying mess,The teen is laying down in a mess
entailment,man eating lunch,A man is eating lunch
entailment,two boy look married couple get picture taken,Two boys look on as a married couple get their pictures taken
entailment,man sitting strumming guitar,A man is sitting and strumming a guitar
entailment,long haired man practicing talk microphone though stage,A long haired man is practicing to talk into a microphone as though he is on stage
entailment,elaborately dressed woman stand around rich,The elaborately dressed woman stands around with her riches
entailment,child going ride man,A child is going for a ride on that man
entailment,group people wait outside bus stop,A group of people wait outside a bus stop
entailment,woman holding leash dog,A woman is holding a leash on her dog
entailment,man glass,a man with glasses
entailment,little boy want dirty rugby ball,A little boy wants a dirty rugby ball
entailment,soccer player get interception,A soccer player gets the interception
entailment,two girl taking picture outside,Two girls are taking pictures outside
entailment,water nearby,Water is nearby
entailment,two men wearing jean jean advertisement,Two men are wearing jeans for a jean advertisement
entailment,two dog brawl,The two dogs are having a brawl
entailment,kid riding bike street,A kid riding his bike down the street
entailment,along paved walkway outdoors person black windbreaker take picture fish statue small white dog look on,Along a paved walkway outdoors a person in a black windbreaker takes a picture of a fish statue while a small white dog looks on
entailment,boy learning ride bike,A boy is learning how to ride his bike
entailment,two canine fun,Two canines are having fun
entailment,cart city street,A cart is on a city street
entailment,shirt blue,The shirt is blue
entailment,man airport,A man is at an airport
entailment,three human standing,Three humans standing
entailment,young asian girl outside rubble,The young Asian girl is outside in the rubble
entailment,man woman sitting near statue,man and woman sitting near a statue
entailment,child pose camera mother,A child poses for the camera with their mother
entailment,blanket white,The blanket is white
entailment,couple sitting smiling other,A couple is sitting down and smiling at each other
entailment,man photograph skier performing trick,Man photographs skier performing a trick
entailment,man working snow,The man is working in the snow
entailment,group boy preparing work out,A group of boys are preparing to work out
entailment,octogenarian admiring old photograph decorated th wall,Octogenarians admiring the old photographs that decorated th wall
entailment,woman happily stand bussiness showing closed sign look colorful,A woman happily stands by a bussiness showing a closed sign and looks very colorful
entailment,man fall onto bed,A man falls down onto his bed
entailment,walk along carrying bounty food,They walk along carrying a bounty of food
entailment,two wearing black jacket,The two me are wearing black jackets
entailment,elderly woman shown outside,An elderly woman is shown outside
entailment,sculture,There is a sculture
entailment,man sits purple chair,A man sits in a purple chair
entailment,long jumper jumping hurdle,A long jumper is jumping a hurdle
entailment,man drinking others,A man drinking with others
entailment,guy funky clothes bench,the guy in funky clothes is on the bench
entailment,man outdoors briefcase,The man is outdoors with his briefcase
entailment,girl talking someone opening drink,The girl is talking to someone while opening a drink
entailment,woman open package,The woman is about to open the package
entailment,car door shut,A car door has not been shut
entailment,player vigarously compete game,The players vigarously compete in their game
entailment,firefighers ready fight fire,The firefighers are ready to fight a fire
entailment,gymnast woman,the gymnast is a woman
entailment,animal making contact toy,An animal is making contact with a toy
entailment,construction worker looking car,A construction worker is looking at a car
entailment,man woman talking wearing black pant,The man and woman who are talking are both wearing black pants
entailment,people digging earth,People are digging up the earth
entailment,two worker preforming job,Two workers are preforming their jobs
entailment,people standing line concert,people are standing in line at a concert
entailment,gymnast performing routine bar,A gymnast is performing a routine on the bars
entailment,man building cleaning,A man is in a building cleaning
entailment,take photo piece paper,He takes a photo of the piece of paper
entailment,dog kitchen woman,A dog is in the kitchen with an woman
entailment,men working building,There are men working on a building
entailment,scientist working cure,Scientists are working on a cure
entailment,mountaineer standing mountain,A mountaineer is standing on a mountain
entailment,truck woman blue standing next could really use good cleaning surrounded mud,The truck that the woman in blue is standing next to could really use a good cleaning as its surrounded in mud
entailment,happy man picking pear,A happy man is picking up a pear
entailment,boy ball,A boy is with a ball
entailment,couple hold hand shore,A couple holds hands on the shore
entailment,young smiling girl holding cute stuffed animal one hand,A young smiling girl is holding a cute stuffed animal in one hand
entailment,people fountain,There are people in the fountain
entailment,three men find something funny,Three men find something funny
entailment,walking dog,They are walking their dog
entailment,couple people activity nice day boat,A couple people are doing activities on a nice day in a boat
entailment,going walk,they are going for a walk
entailment,lady black leather trench coat matching black leather boot walk away camera front bag strapped shoulder,A lady in black leather trench coat with matching black leather boots walks away from the camera in her front with her bag strapped to her shoulders
entailment,two men fix bicycle,Two men fix their bicycle
entailment,man swimming pool,A man was swimming in the pool
entailment,two girl playing fight snow,Two girls are playing and having a fight on the snow
entailment,water fly dog,The water flies off of the dog
entailment,old woman young man playing bingo,An old woman and young man are playing bingo
entailment,two older men walk defaced street,Two older men walk down a defaced street
entailment,kid paint picture,A kid paints a picture
entailment,bride groom behind little boy,There is a bride and groom behind the little boy
entailment,girl gardening,The girl is gardening
entailment,girl destroying plant life,The girl is destroying plant life
entailment,two young friend play duck,Two young friends play with ducks
entailment,squirrel situated upright position near road,A squirrel is situated in an upright position near the road
entailment,man woman good time,The man and woman are having a good time
entailment,crowd feel warmth bonfire,A crowd feels the warmth of a bonfire
entailment,child watch woman playing equipment,Child watches woman playing with equipment
entailment,man adjusts new tie front laptop,A man adjusts his new tie in front of a laptop
entailment,two men tending garden,Two men are tending to the garden
entailment,man try tackle player game football,A man tries to tackle a player in a game of football
entailment,man woman metropolitan area,A man and woman are in a metropolitan area
entailment,boy father speak santa claus,A boy and his father speak to Santa Claus
entailment,child chocolate hand,a child has chocolate all over his hand
entailment,working potentially dangerous field requires hard hat,He is working in a potentially dangerous field that requires a hard hat
entailment,book strewn table woman look them,Books are strewn on a table as women look through them
entailment,turtle crawling white grass,Turtles are crawling in the white grass
entailment,man given respect,The man is being given respect
entailment,motorcycle wearing black outside,Some motorcycles wearing black outside
entailment,motorcycle black,Few motorcycles in black
entailment,men reading milling about,Men are reading and milling about
entailment,asian couple together,An Asian couple are together
entailment,two people happy,Two people are happy
entailment,people buying thing,People are buying things
entailment,yellow car driving snow winter,A yellow car is driving in the snow in the winter
entailment,man surfboard,That man is on a surfboard
entailment,man surfing outdoors,The man is surfing outdoors
entailment,old lady walking stair,The old lady was walking up the stairs
entailment,man outside,The man is outside
entailment,man hair face,A man has hair on his face
entailment,old man looming thread,An old man looming some threads
entailment,dad child eating apple pie,A dad and his child are eating apple pie
entailment,child holding something orange,A child is holding something orange
entailment,dog mouth hold retrieved ball,A dog mouth holds a retrieved ball
entailment,young woman read near ocean,A young woman reads near the ocean
entailment,man work tattoo business,The man works with a tattoo business
entailment,man looking face,The man is looking at his face
entailment,man standing front flower,A man is standing in front of flowers
entailment,boy excercizing,the your boy is excercizing
entailment,man woman performing song together,A man and a woman are performing a song together
entailment,men playing basketball audience,The men are playing basketball with no audience
entailment,dog racing track,The dogs are racing down the track
entailment,line people atm,A line of people at an ATM
entailment,man woman sleeping together outside park bench,A man and women sleeping together outside on a park bench
entailment,team youth race finish first relay race beach,A team of youths race to finish first in a relay race on a beach
entailment,basketball player red trying grab ball player white,A basketball player in red is trying to grab the ball from a player in white
entailment,dog running catch colorful ball,A dog is running to catch a colorful ball
entailment,man playing game,The man playing a game
entailment,man happily celebrating victory smiling shooting champagne air,A man is happily celebrating his victory while smiling and shooting champagne in the air
entailment,beautiful sunset show shape four figure silhouetted backdrop,A beautiful sunset shows the shapes of four figures silhouetted against its backdrop
entailment,blonde girl playing,A blonde girl is playing
entailment,woman walking street shop,A woman is walking down the street of shops
entailment,crowd gathered celebrate watch parade,Crowd has gathered to celebrate and watch a parade
entailment,guy riding bus,A guy is riding the bus
entailment,large group going,A large group going out
entailment,man shining shoe,A man is shining some shoes
entailment,man thinning hair,A man with thinning hair
entailment,painter copying masterpiece museum,A painter copying masterpieces in a museum
entailment,running group people,he is running against a group of people
entailment,look microscope,he looks through the microscope
entailment,man pointing ear wearing light striped shirt,A man is pointing into the ear and wearing a light striped shirt
entailment,traditionally dressed horse rider parade,A traditionally dressed horse and rider at a parade
entailment,young man walking,A young man is walking
entailment,smiling girl walking frowning girl cellphone,A smiling girl walking and a frowning girl with a cellphone
entailment,mom boy amusement park,The mom and boy are at an amusement park
entailment,two guy talking matching shirt,Two guys talking in matching shirts
entailment,matching couple get wet,A matching couple get wet
entailment,people picture least fairly athletic,Some of the people in the picture are at least fairly athletic
entailment,person wearing sweating street,A person wearing a sweating in a street
entailment,people beach attire,People in beach attire
entailment,five girl playing together,Five girls are playing together
entailment,two kid wait mom finish hair appointment,Two kids wait for their mom to finish her hair appointment
entailment,two wrestler match,Two wrestlers are in a match
entailment,young infant wearing pajama,A young infant is wearing pajamas
entailment,woman holding scruffy dog,a woman holding her scruffy dog
entailment,man wearing clever shirt,A man is wearing a clever shirt
entailment,three young woman performing front big audience,Three young women are performing in front of a big audience
entailment,child watch man make dog giraffe balloon,The children watch the man make dogs and giraffes out of balloons
entailment,two men ready picture taken,Two men are ready to have their picture taken
entailment,dog looking toy,A dog is looking for a toy
entailment,couple posing camera,A couple posing for the camera
entailment,upset little girl throwing tantrum,An upset little girl is throwing a tantrum
entailment,child playing,The child is playing
entailment,baby cat room,The baby and the cat are in the same room
entailment,man walk doorway,A man walks through a doorway
entailment,canine traverse sealed expanse,Canines traverse a sealed expanse
entailment,guy looking side building someone else,A guy is looking over the side of a building with someone else
entailment,two young girl jumping outside,Two young girls are jumping outside
entailment,man cleaning car,The man is cleaning off his car
entailment,dog enjoys snow,The dog enjoys the snow
entailment,small child dressed winter stare across floating lake leaning mesh fence,A small child dressed for winter stares across a floating lake while leaning on a mesh fence
entailment,small child dressed winter stare across large lake leaning mesh fence,A small child dressed for winter stares across a large lake while leaning on a mesh fence
entailment,dog digging hole,Dogs are digging a hole
entailment,man riding tiny train see another man different train,A man is riding a tiny train and sees another man on a different train
entailment,woman indoors walking outside,A woman was indoors before walking outside
entailment,man using camera,A man is using a camera
entailment,raven haired woman seen crowd holding white opened umbrella,A raven haired woman is seen by the crowd holding a white opened umbrella
entailment,woman hit ball,The woman hits a ball
entailment,four people standing up,Four people are standing up
entailment,men wood,The men are in the woods
entailment,man pair woman walking wooden path man pushing young child three wheel carriage,A man and a pair of women are walking down a wooden path with the man is pushing a young child in a three wheel carriage
entailment,two adult seesaw,Two adults on a seesaw
entailment,young men arguing,Young men are arguing
entailment,man coat take stroll outdoors,A man in a coat takes a stroll outdoors
entailment,kid splashing around fountain,Kids are splashing around in a fountain
entailment,young woman stand near stove,A young woman stands near a stove
entailment,men working something,The men are working on something
entailment,hiking pace along rough terrain,Hiking pace along rough terrain
entailment,fiesta time!,Fiesta time!
entailment,woman sits rug next boy looking gameboard,A woman sits on a rug next to a boy who is looking at a gameboard
entailment,black dog found ball water bring back owner,A black dog found a ball in the water and is bring it back to its owner
entailment,young boy honoring fallen veteran,A young boy is honoring fallen veterans
entailment,male baseball player belongs cleveland indian,The male baseball player belongs to the Cleveland Indians
entailment,soldier using binoculars outside heat,A soldier using binoculars outside in the heat
entailment,hot summer beach walkway,A hot summer by the beach on the walkway
entailment,singer wearing jacker performs stage,a singer wearing a jacker performs on stage
entailment,man carrying bag back,A man is carrying a bag on his back
entailment,two people holding fencing sword,Two people holding fencing swords
entailment,man woman,There is a man and a woman
entailment,adult shopping gift,The adult is shopping for a gift
entailment,people shopping many thing market,People are shopping for many things at the market
entailment,male poet,The male is a poet
entailment,race car,Race cars
entailment,woman couple child,A woman is with a couple of children
entailment,girl front building,A girl in front of a building
entailment,boy beach,The boy is at the beach
entailment,man woman ride mule,A man and woman ride a mule
entailment,man carrying little girl ground,A man is carrying a little girl off the ground
entailment,man performs public,A man performs for the public
entailment,two young men hurry,Two young men are in a hurry
entailment,woman protects child sun walk upper level building,A woman protects her child from the sun as they walk to an upper level of a building
entailment,man relaxes bench,A man relaxes on a bench
entailment,kid pas kid street,Some kids pass other kids on a street
entailment,dog beach,A dog is on the beach
entailment,person address crowd,A person addresses a crowd
entailment,two dog yard,Two dogs are in the yard
entailment,two dog outside,Two dogs are outside
entailment,boy jump air,A boy jumps in the air
entailment,young asian couple walking together,The young Asian couple are walking together
entailment,girl wearing bathing suit,The girl in wearing a bathing suit
entailment,young lady outside train station,A young lady is outside the train station
entailment,child top slide,The child is at the top of the slide
entailment,woman wearing coat relaxing,The woman wearing the coat is relaxing
entailment,boy dressed summer tight green shirt kahki short,A boy dressed for summer in a tight green shirt and kahki shorts
entailment,boy alien dressed summer green shirt kahki short,A boy alien dressed for summer in a green shirt and kahki shorts
entailment,baseball player playing game,A baseball player playing in a game
entailment,boy suspender attached pant,The boy has suspenders attached to his pants
entailment,dog play winter,A dog plays in the winter
entailment,man wait red light,A man waits at a red light
entailment,woman hold new baby,woman holds her new baby
entailment,man next fence,The man is next to the fence
entailment,staying afloat moving water,Some is staying afloat and moving in water
entailment,two people outside animal,Two people are outside with animals
entailment,couple farming pet buffalo,A couple is farming with their pet buffalo
entailment,man black outside busy sidewalk,There is a man in black outside on a busy sidewalk
entailment,woman walking away group,The woman is walking away from the group
entailment,man reach laundry basket laundromat,A man reaches into his laundry basket at the laundromat
entailment,emergency worker help outdoors,An emergency worker helps outdoors
entailment,people something,Some people are doing something
entailment,boy riding bike outside,A boy is riding his bike outside
entailment,snow ground picture,There is snow on the ground in this picture
entailment,guy wearing shirt pant bandanna mouth start blaze going,A guy wearing a shirt and pants and a bandanna over his mouth starts a blaze going
entailment,people caring lawn,People are caring for their lawns
entailment,woman soccer game,A womens soccer game
entailment,man sitting outside near van,a man sitting outside near a van
entailment,man bowling,The man is bowling
entailment,someone preparing catch fish,Someone is preparing to catch fish
entailment,woman posing photograph,A woman is posing for a photograph
entailment,girl entertaining stage,A girl is entertaining on stage
entailment,soldier speaks microphone,A soldier speaks into the microphone
entailment,group girl playing,A group of girl is playing
entailment,man glass disheveled outfit playing guitar singing along drummer,A man with glasses and a disheveled outfit is playing a guitar and singing along with a drummer
